"Site","Time","LocationName","analyte","Value","Discharge"
"JL350292",2011-08-17 14:40:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.88,96.28900968
"JL350292",2011-08-17 14:40:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.804,96.28900968
"JL350292",2011-08-17 14:40:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.804,96.28900968
"JL350292",2011-08-17 14:40:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.034,96.28900968
"JL350292",2011-08-17 14:40:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.034,96.28900968
"JL350292",2011-08-17 14:40:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.021,96.28900968
"JL350292",2011-08-17 14:40:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.021,96.28900968
"JL350292",2011-09-14 15:20:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.03,89.15994171
"JL350292",2011-09-14 15:20:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.03,89.15994171
"JL350292",2011-09-14 15:20:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.77,89.15994171
"JL350292",2011-09-14 15:20:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.77,89.15994171
"JL350292",2011-09-14 15:20:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.85,89.15994171
"JL350292",2011-09-14 15:20:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.85,89.15994171
"JL350292",2011-09-14 15:20:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.018,89.15994171
"JL350292",2011-09-14 15:20:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.018,89.15994171
"JL350292",2011-10-12 14:50:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.79,258.9074601
"JL350292",2011-10-12 14:50:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.79,258.9074601
"JL350292",2011-10-12 14:50:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.604,258.9074601
"JL350292",2011-10-12 14:50:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.604,258.9074601
"JL350292",2011-10-12 14:50:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.073,258.9074601
"JL350292",2011-10-12 14:50:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.073,258.9074601
"JL350292",2011-10-12 14:50:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.025,258.9074601
"JL350292",2011-10-12 14:50:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.025,258.9074601
"JL350292",2011-11-16 14:30:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.64,109.773308
"JL350292",2011-11-16 14:30:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.028,109.773308
"JL350292",2011-11-16 14:30:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.028,109.773308
"JL350292",2011-11-16 14:30:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.004,109.773308
"JL350292",2011-11-16 14:30:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.004,109.773308
"JL350292",2011-11-16 14:30:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.512,109.773308
"JL350292",2011-11-16 14:30:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.512,109.773308
"JL350292",2011-11-16 14:30:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.64,109.773308
"JL350292",2011-12-07 15:15:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.6,54.89114523
"JL350292",2011-12-07 15:15:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.6,54.89114523
"JL350292",2011-12-07 15:15:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.021,54.89114523
"JL350292",2011-12-07 15:15:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.021,54.89114523
"JL350292",2011-12-07 15:15:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.006,54.89114523
"JL350292",2011-12-07 15:15:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.006,54.89114523
"JL350292",2011-12-07 15:15:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.479,54.89114523
"JL350292",2011-12-07 15:15:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.479,54.89114523
"JL350292",2012-01-18 13:30:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.004,114.2849201
"JL350292",2012-01-18 13:30:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.004,114.2849201
"JL350292",2012-01-18 13:30:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.345,114.2849201
"JL350292",2012-01-18 13:30:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.345,114.2849201
"JL350292",2012-01-18 13:30:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.038,114.2849201
"JL350292",2012-01-18 13:30:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.038,114.2849201
"JL350292",2012-01-18 13:30:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.55,114.2849201
"JL350292",2012-01-18 13:30:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.55,114.2849201
"JL350292",2012-02-14 13:30:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.55,87.82091579
"JL350292",2012-02-14 13:30:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.55,87.82091579
"JL350292",2012-02-14 13:30:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.415,87.82091579
"JL350292",2012-02-14 13:30:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.415,87.82091579
"JL350292",2012-02-14 13:30:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.005,87.82091579
"JL350292",2012-02-14 13:30:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.005,87.82091579
"JL350292",2012-02-14 13:30:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.024,87.82091579
"JL350292",2012-02-14 13:30:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.024,87.82091579
"JL350292",2012-03-14 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.58,78.4480671
"JL350292",2012-03-14 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.58,78.4480671
"JL350292",2012-03-14 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.011,78.4480671
"JL350292",2012-03-14 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.011,78.4480671
"JL350292",2012-03-14 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.028,78.4480671
"JL350292",2012-03-14 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.028,78.4480671
"JL350292",2012-03-14 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.462,78.4480671
"JL350292",2012-03-14 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.462,78.4480671
"JL350292",2012-04-11 14:50:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.035,62.51661402
"JL350292",2012-04-11 14:50:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.035,62.51661402
"JL350292",2012-04-11 14:50:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.017,62.51661402
"JL350292",2012-04-11 14:50:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.017,62.51661402
"JL350292",2012-04-11 14:50:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.63,62.51661402
"JL350292",2012-04-11 14:50:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.63,62.51661402
"JL350292",2012-04-11 14:50:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.468,62.51661402
"JL350292",2012-04-11 14:50:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.468,62.51661402
"JL350292",2012-05-15 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.61,127.5065831
"JL350292",2012-05-15 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.61,127.5065831
"JL350292",2012-05-15 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.049,127.5065831
"JL350292",2012-05-15 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.049,127.5065831
"JL350292",2012-05-15 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.027,127.5065831
"JL350292",2012-05-15 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.027,127.5065831
"JL350292",2012-05-15 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.52,127.5065831
"JL350292",2012-05-15 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.52,127.5065831
"JL350292",2012-06-12 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.046,77.44097522
"JL350292",2012-06-12 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.046,77.44097522
"JL350292",2012-06-12 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.027,77.44097522
"JL350292",2012-06-12 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.027,77.44097522
"JL350292",2012-06-12 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.64,77.44097522
"JL350292",2012-06-12 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.64,77.44097522
"JL350292",2012-06-12 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.554,77.44097522
"JL350292",2012-06-12 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.554,77.44097522
"JL350292",2012-07-18 15:20:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.026,124.4883367
"JL350292",2012-07-18 15:20:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.026,124.4883367
"JL350292",2012-07-18 15:20:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.69,124.4883367
"JL350292",2012-07-18 15:20:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.69,124.4883367
"JL350292",2012-07-18 15:20:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.566,124.4883367
"JL350292",2012-07-18 15:20:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.566,124.4883367
"JL350292",2012-07-18 15:20:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.05,124.4883367
"JL350292",2012-07-18 15:20:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.05,124.4883367
"JL350292",2012-08-15 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.65,133.2673122
"JL350292",2012-08-15 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.65,133.2673122
"JL350292",2012-08-15 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.028,133.2673122
"JL350292",2012-08-15 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.028,133.2673122
"JL350292",2012-08-15 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.048,133.2673122
"JL350292",2012-08-15 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.048,133.2673122
"JL350292",2012-08-15 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.537,133.2673122
"JL350292",2012-08-15 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.537,133.2673122
"JL350292",2012-09-12 14:50:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.022,95.30362868
"JL350292",2012-09-12 14:50:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.022,95.30362868
"JL350292",2012-09-12 14:50:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.611,95.30362868
"JL350292",2012-09-12 14:50:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.611,95.30362868
"JL350292",2012-09-12 14:50:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.036,95.30362868
"JL350292",2012-09-12 14:50:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.036,95.30362868
"JL350292",2012-09-12 14:50:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.7,95.30362868
"JL350292",2012-09-12 14:50:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.7,95.30362868
"JL350292",2012-10-17 13:50:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.614,51.62526634
"JL350292",2012-10-17 13:50:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.614,51.62526634
"JL350292",2012-10-17 13:50:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.011,51.62526634
"JL350292",2012-10-17 13:50:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.011,51.62526634
"JL350292",2012-10-17 13:50:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.74,51.62526634
"JL350292",2012-10-17 13:50:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.74,51.62526634
"JL350292",2012-10-17 13:50:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.089,51.62526634
"JL350292",2012-10-17 13:50:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.089,51.62526634
"JL350292",2012-11-14 13:52:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.6,82.68541014
"JL350292",2012-11-14 13:52:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.6,82.68541014
"JL350292",2012-11-14 13:52:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.028,82.68541014
"JL350292",2012-11-14 13:52:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.028,82.68541014
"JL350292",2012-11-14 13:52:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.446,82.68541014
"JL350292",2012-11-14 13:52:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.446,82.68541014
"JL350292",2012-11-14 13:52:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.005,82.68541014
"JL350292",2012-11-14 13:52:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.005,82.68541014
"JL350292",2012-12-05 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.6,93.41982084
"JL350292",2012-12-05 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.6,93.41982084
"JL350292",2012-12-05 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.006,93.41982084
"JL350292",2012-12-05 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.006,93.41982084
"JL350292",2012-12-05 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.475,93.41982084
"JL350292",2012-12-05 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.475,93.41982084
"JL350292",2012-12-05 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.026,93.41982084
"JL350292",2012-12-05 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.026,93.41982084
"JL350292",2013-01-16 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.009,45.01279385
"JL350292",2013-01-16 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.034,45.01279385
"JL350292",2013-01-16 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.034,45.01279385
"JL350292",2013-01-16 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.424,45.01279385
"JL350292",2013-01-16 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.424,45.01279385
"JL350292",2013-01-16 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.57,45.01279385
"JL350292",2013-01-16 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.57,45.01279385
"JL350292",2013-01-16 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.009,45.01279385
"JL350292",2013-02-13 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.003,42.66445826
"JL350292",2013-02-13 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.003,42.66445826
"JL350292",2013-02-13 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.307,42.66445826
"JL350292",2013-02-13 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.307,42.66445826
"JL350292",2013-02-13 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.026,42.66445826
"JL350292",2013-02-13 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.026,42.66445826
"JL350292",2013-02-13 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.46,42.66445826
"JL350292",2013-02-13 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.46,42.66445826
"JL350292",2013-03-13 14:05:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.323,43.04689446
"JL350292",2013-03-13 14:05:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.323,43.04689446
"JL350292",2013-03-13 14:05:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.48,43.04689446
"JL350292",2013-03-13 14:05:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.48,43.04689446
"JL350292",2013-03-13 14:05:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.029,43.04689446
"JL350292",2013-03-13 14:05:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.029,43.04689446
"JL350292",2013-03-13 14:05:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.006,43.04689446
"JL350292",2013-03-13 14:05:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.006,43.04689446
"JL350292",2013-04-17 14:25:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.64,121.7742002
"JL350292",2013-04-17 14:25:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.64,121.7742002
"JL350292",2013-04-17 14:25:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.051,121.7742002
"JL350292",2013-04-17 14:25:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.051,121.7742002
"JL350292",2013-04-17 14:25:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.022,121.7742002
"JL350292",2013-04-17 14:25:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.022,121.7742002
"JL350292",2013-04-17 14:25:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.475,121.7742002
"JL350292",2013-04-17 14:25:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.475,121.7742002
"JL350292",2013-05-14 15:20:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.55,45.04170058
"JL350292",2013-05-14 15:20:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.55,45.04170058
"JL350292",2013-05-14 15:20:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.036,45.04170058
"JL350292",2013-05-14 15:20:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.036,45.04170058
"JL350292",2013-05-14 15:20:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.02,45.04170058
"JL350292",2013-05-14 15:20:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.02,45.04170058
"JL350292",2013-05-14 15:20:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.476,45.04170058
"JL350292",2013-05-14 15:20:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.476,45.04170058
"JL350292",2013-06-13 15:13:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.498,48.94377395
"JL350292",2013-06-13 15:13:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.498,48.94377395
"JL350292",2013-06-13 15:13:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.041,48.94377395
"JL350292",2013-06-13 15:13:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.041,48.94377395
"JL350292",2013-06-13 15:13:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.024,48.94377395
"JL350292",2013-06-13 15:13:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.024,48.94377395
"JL350292",2013-06-13 15:13:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.6,48.94377395
"JL350292",2013-06-13 15:13:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.6,48.94377395
"JL350292",2013-07-17 14:05:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.519,47.07981041
"JL350292",2013-07-17 14:05:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.519,47.07981041
"JL350292",2013-07-17 14:05:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.038,47.07981041
"JL350292",2013-07-17 14:05:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.038,47.07981041
"JL350292",2013-07-17 14:05:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.021,47.07981041
"JL350292",2013-07-17 14:05:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.021,47.07981041
"JL350292",2013-07-17 14:05:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.59,47.07981041
"JL350292",2013-07-17 14:05:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.59,47.07981041
"JL350292",2013-08-14 14:35:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.017,44.31594473
"JL350292",2013-08-14 14:35:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.017,44.31594473
"JL350292",2013-08-14 14:35:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.444,44.31594473
"JL350292",2013-08-14 14:35:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.444,44.31594473
"JL350292",2013-08-14 14:35:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.032,44.31594473
"JL350292",2013-08-14 14:35:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.032,44.31594473
"JL350292",2013-08-14 14:35:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.51,44.31594473
"JL350292",2013-08-14 14:35:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.51,44.31594473
"JL350292",2013-09-18 14:50:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.386,75.196491
"JL350292",2013-09-18 14:50:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.386,75.196491
"JL350292",2013-09-18 14:50:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.53,75.196491
"JL350292",2013-09-18 14:50:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.53,75.196491
"JL350292",2013-09-18 14:50:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.045,75.196491
"JL350292",2013-09-18 14:50:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.045,75.196491
"JL350292",2013-09-18 14:50:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.019,75.196491
"JL350292",2013-09-18 14:50:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.019,75.196491
"JL350292",2013-10-16 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.297,78.72042263
"JL350292",2013-10-16 14:00:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.297,78.72042263
"JL350292",2013-10-16 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.006,78.72042263
"JL350292",2013-10-16 14:00:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.006,78.72042263
"JL350292",2013-10-16 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.033,78.72042263
"JL350292",2013-10-16 14:00:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.033,78.72042263
"JL350292",2013-10-16 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.41,78.72042263
"JL350292",2013-10-16 14:00:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.41,78.72042263
"JL350292",2013-11-13 14:14:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.006,49.29804552
"JL350292",2013-11-13 14:14:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.006,49.29804552
"JL350292",2013-11-13 14:14:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.36,49.29804552
"JL350292",2013-11-13 14:14:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.36,49.29804552
"JL350292",2013-11-13 14:14:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.028,49.29804552
"JL350292",2013-11-13 14:14:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.028,49.29804552
"JL350292",2013-11-13 14:14:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.217,49.29804552
"JL350292",2013-11-13 14:14:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.217,49.29804552
"JL350292",2013-12-04 13:50:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.42,42.50611831
"JL350292",2013-12-04 13:50:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.42,42.50611831
"JL350292",2013-12-04 13:50:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.279,42.50611831
"JL350292",2013-12-04 13:50:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.279,42.50611831
"JL350292",2013-12-04 13:50:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.009,42.50611831
"JL350292",2013-12-04 13:50:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.009,42.50611831
"JL350292",2013-12-04 13:50:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.03,42.50611831
"JL350292",2013-12-04 13:50:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.03,42.50611831
"JL350292",2014-01-15 13:55:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.174,39.14801712
"JL350292",2014-01-15 13:55:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.174,39.14801712
"JL350292",2014-01-15 13:55:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.003,39.14801712
"JL350292",2014-01-15 13:55:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.003,39.14801712
"JL350292",2014-01-15 13:55:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.024,39.14801712
"JL350292",2014-01-15 13:55:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.024,39.14801712
"JL350292",2014-01-15 13:55:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.34,39.14801712
"JL350292",2014-01-15 13:55:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.34,39.14801712
"JL350292",2014-02-12 14:10:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.034,40.07985439
"JL350292",2014-02-12 14:10:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.034,40.07985439
"JL350292",2014-02-12 14:10:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.002,40.07985439
"JL350292",2014-02-12 14:10:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.002,40.07985439
"JL350292",2014-02-12 14:10:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.124,40.07985439
"JL350292",2014-02-12 14:10:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.124,40.07985439
"JL350292",2014-02-12 14:10:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.36,40.07985439
"JL350292",2014-02-12 14:10:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.36,40.07985439
"JL350292",2014-03-12 14:08:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.031,28.42652065
"JL350292",2014-03-12 14:08:00,"Rangitaiki at Te Teko","TP (g/m^3)",0.031,28.42652065
"JL350292",2014-03-12 14:08:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.195,28.42652065
"JL350292",2014-03-12 14:08:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.195,28.42652065
"JL350292",2014-03-12 14:08:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.36,28.42652065
"JL350292",2014-03-12 14:08:00,"Rangitaiki at Te Teko","TN (g/m^3)",0.36,28.42652065
"JL350292",2014-03-12 14:08:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.011,28.42652065
"JL350292",2014-03-12 14:08:00,"Rangitaiki at Te Teko","DRP (g/m^3)",0.011,28.42652065
"JL350292",2014-04-09 13:50:00,"Rangitaiki at Te Teko","NNN (g/m^3)",0.235,29.93044533
