Site,LocationName,Time,Value,Quality,Approval,Qualifiers,Parameter,Unit
FC231176,Rangitaiki at SH5,10/02/2023 2:15,1.502900004,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 2:30,1.504999995,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 2:45,1.497099996,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 3:00,1.501099944,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 3:15,1.502200007,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 3:30,1.506500006,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 3:45,1.507799983,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 4:00,1.510100007,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 4:15,1.505300045,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 4:30,1.507400036,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 4:45,1.507400036,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 5:00,1.510400057,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 5:15,1.503200054,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 5:30,1.503000021,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 5:45,1.506700039,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 6:00,1.506100059,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 6:15,1.511000037,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 6:30,1.511100054,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 6:45,1.512300014,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 7:00,1.513399959,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 7:15,1.511199951,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 7:30,1.51030004,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 7:45,1.504099965,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 8:00,1.504699945,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 8:15,1.502400041,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 8:30,1.508900046,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 8:45,1.510699987,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 9:00,1.501999974,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 9:15,1.509500027,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 9:30,1.514199972,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 9:45,1.511199951,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 10:00,1.509799957,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 10:15,1.508000016,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 10:30,1.515699983,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 10:45,1.5079,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 11:00,1.507200003,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 11:15,1.513100028,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 11:30,1.512199998,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 11:45,1.512599945,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 12:00,1.519400001,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 12:15,1.505399942,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 12:30,1.510200024,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 12:45,1.511700034,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 13:00,1.507200003,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 13:15,1.50909996,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 13:30,1.520099998,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 13:45,1.518900037,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 14:00,1.505499959,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 14:15,1.515300035,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 14:45,1.514299989,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 15:00,1.51030004,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 15:15,1.514000058,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 15:30,1.511800051,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 15:45,1.516000032,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 16:00,1.518599987,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 16:15,1.517199993,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 16:30,1.512799978,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 16:45,1.513000011,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 17:00,1.514999986,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 17:15,1.520499945,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 17:30,1.519999981,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 17:45,1.519299984,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 18:00,1.516800046,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 18:15,1.514999986,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 18:30,1.513499975,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 18:45,1.519600034,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 19:00,1.519500017,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 19:15,1.514999986,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 19:30,1.515300035,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 19:45,1.51639998,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 20:00,1.515900016,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 20:15,1.51849997,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 20:30,1.514400005,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 20:45,1.514700055,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 21:00,1.516499996,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 21:15,1.512400031,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 21:30,1.511299968,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 21:45,1.519299984,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 22:00,1.511800051,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 22:15,1.516899943,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 22:30,1.514099956,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 22:45,1.523200035,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 23:00,1.523499966,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 23:15,1.522600055,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 23:30,1.524999976,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,10/02/2023 23:45,1.511999965,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023,1.51970005,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 0:15,1.515499949,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 0:30,1.521499991,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 0:45,1.517699957,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 1:00,1.526100039,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 1:15,1.51730001,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 1:30,1.524999976,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 1:45,1.520599961,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 2:00,1.528300047,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 2:15,1.52639997,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 2:30,1.520799994,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 2:45,1.516199946,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 3:00,1.523900032,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 3:15,1.520499945,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 3:30,1.51639998,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 3:45,1.522899985,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 4:00,1.52670002,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 4:15,1.520599961,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 4:30,1.525900006,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 4:45,1.523800015,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 5:00,1.529099941,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 5:15,1.51789999,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 5:30,1.529199958,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 5:45,1.525200009,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 6:00,1.526299953,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 6:15,1.519500017,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 6:30,1.530400038,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 6:45,1.524799943,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 7:00,1.529000044,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 7:15,1.530200005,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 7:30,1.524399996,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 7:45,1.52699995,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 8:00,1.52579999,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 8:15,1.524000049,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 8:30,1.531000018,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 8:45,1.530099988,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 9:00,1.516899943,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 9:15,1.529299974,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 9:30,1.52820003,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 9:45,1.522899985,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 10:00,1.525200009,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 10:15,1.526900053,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 10:30,1.520799994,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 10:45,1.525900006,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 11:00,1.531700015,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 11:15,1.525500059,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 11:30,1.52489996,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 11:45,1.534600019,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 12:00,1.531999946,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 12:15,1.526000023,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 12:30,1.530099988,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 12:45,1.533100009,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 13:00,1.531900048,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 13:15,1.523499966,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 13:30,1.531800032,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 13:45,1.527400017,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 14:00,1.525400043,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 14:15,1.530799985,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 14:45,1.532899976,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 15:00,1.530300021,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 15:15,1.525200009,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 15:30,1.524299979,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 15:45,1.529800057,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 16:00,1.532899976,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 16:15,1.53579998,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 16:30,1.537899971,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 16:45,1.51970005,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 17:00,1.530400038,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 17:15,1.5273,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 17:30,1.533699989,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 17:45,1.531000018,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 18:00,1.532400012,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 18:15,1.529899955,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 18:30,1.529600024,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 18:45,1.531200051,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 19:00,1.529299974,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 19:15,1.527699947,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 19:30,1.529999971,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 19:45,1.530599952,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 20:00,1.530900002,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 20:15,1.531399965,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 20:30,1.529399991,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 20:45,1.533400059,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 21:00,1.530599952,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 21:15,1.534700036,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 21:30,1.52760005,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 21:45,1.531800032,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 22:00,1.5273,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 22:15,1.526600003,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 22:30,1.531900048,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 22:45,1.530200005,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 23:00,1.535400033,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 23:15,1.533800006,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 23:30,1.532999992,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,11/02/2023 23:45,1.535400033,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023,1.529600024,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 0:15,1.534500003,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 0:30,1.532899976,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 0:45,1.535699964,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 1:00,1.530200005,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 1:15,1.537799954,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 1:30,1.53489995,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 1:45,1.524000049,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 2:00,1.534500003,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 2:15,1.538200021,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 2:30,1.539100051,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 2:45,1.537099957,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 3:00,1.53489995,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 3:15,1.540199995,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 3:30,1.539299965,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 3:45,1.532899976,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 4:00,1.534399986,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 4:15,1.537199974,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 4:30,1.534500003,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 4:45,1.533200026,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 5:00,1.533400059,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 5:15,1.540199995,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 5:30,1.534199953,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 5:45,1.546000004,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 6:00,1.541100025,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 6:15,1.540300012,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 6:30,1.536599994,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 6:45,1.541599989,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 7:00,1.533300042,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 7:15,1.53670001,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 7:30,1.536200047,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 7:45,1.530699968,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 8:00,1.529099941,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 8:15,1.531999946,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 8:30,1.529500008,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 8:45,1.530200005,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 9:00,1.534999967,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 9:15,1.536399961,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 9:30,1.539899945,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 9:45,1.54429996,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 10:00,1.535699964,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 10:15,1.535300016,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 10:30,1.534000039,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 10:45,1.536900043,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 11:00,1.533499956,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 11:15,1.542099953,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 11:30,1.536999941,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 11:45,1.539499998,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 12:00,1.53550005,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 12:15,1.540500045,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 12:30,1.543099999,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 12:45,1.545099974,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 13:00,1.542999983,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 13:15,1.541499972,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 13:30,1.54400003,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 13:45,1.542199969,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 14:00,1.537500024,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 14:15,1.53579998,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 14:45,1.539000034,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 15:00,1.538100004,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 15:15,1.53760004,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 15:30,1.541000009,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 15:45,1.541700006,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 16:00,1.536999941,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 16:15,1.542099953,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 16:30,1.537299991,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 16:45,1.538699985,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 17:00,1.538599968,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 17:15,1.537199974,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 17:30,1.538400054,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 17:45,1.54610002,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 18:00,1.53550005,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 18:15,1.537799954,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 18:30,1.536599994,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 18:45,1.539800048,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 19:00,1.542400002,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 19:15,1.539399981,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 19:30,1.537500024,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 19:45,1.541599989,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 20:00,1.540099978,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 20:15,1.53670001,200,Approved,,NO3-N,g/m^3
FC231176,Rangitaiki at SH5,12/02/2023 20:30,1.539000034,200,Approved,,NO3-N,g/m^3
