"Site","LocationName","Time","Value","Quality","Approval","Qualifiers","Parameter","Unit","Sample_Number","Project_Id","LowerDetectionLimit","UpperDetectionLimit","Method","CollectionMethod","Lab","Error","Comment","ACTION","Samp_Comment","Cloud_Cover","Num_Swimmers","Tide_Cycle","Tide","Wind_Direction","Wind_Speed","Weather_Today","Weather_Yest","Surface_Cond","Bore_Type","Bore_Number","Bore_Collect_Method","Bore_Sampled_From","Bore_Pump_Rate","Bore_Pump_Duration","Bore_Protocol","Bore_Probe","Odour"
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2017-02-14,0.021,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-386984","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2017-03-14,0.016,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-386987","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2017-04-18,0.017,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-386990","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2017-05-16,0.017,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-386993","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2017-06-20,0.04,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-386996","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2017-07-18,0.034,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-386999","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2017-08-15,0.026,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387002","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2017-09-19,0.032,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387005","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2017-10-17,0.036,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387008","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2017-11-13,0.022,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387011","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2017-12-12,0.017,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387014","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2018-01-16,0.014,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387017","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2018-02-21,0.013,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387019","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2018-03-20,0.014,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387022","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2018-04-17,0.017,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387025","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2018-05-15,0.026,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387028","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2018-06-19,0.038,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387031","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2018-07-17,0.032,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387034","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2018-08-21,0.024,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387037","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2018-09-18,0.018,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387040","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2018-10-16,0.015,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387043","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2018-11-20,0.01,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387046","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2018-12-12,0.012,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387049","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2019-01-15,0.01,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387052","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2019-02-19,0.015,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387055","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2019-03-19,0.021,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387058","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2019-04-15,0.017,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387061","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2019-05-14,0.016,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387064","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2019-06-18,0.039,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387067","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2019-07-16,0.041,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387070","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2019-09-18,0.027,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387073","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2019-10-17,0.025,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387076","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2019-12-10,0.02,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387081","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2020-01-21,0.016,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387084","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2020-02-18,0.012,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387087","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2020-03-20,0.02695,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387090","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2020-04-20,0.02695,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387093","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2020-05-20,0.02695,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387096","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2020-06-16,0.042,"200","Validated","Routine","TP (g/m^3)","g/m^3","LW-16/12/2022-387099","23/0138",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2020-07-21 12:55:00,0.0359,"200","Validated","Routine","TP (g/m^3)","g/m^3","20/1216-13","20/1216",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","LIGHT","SHOWERS",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2020-08-18,0.0371,"200","Validated","Routine","TP (g/m^3)","g/m^3","20/1402-13","20/1402",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"N","GENTLE",NA,NA,"WHITE_CAPS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2020-09-15 12:55:00,0.0327,"200","Validated","Routine","TP (g/m^3)","g/m^3","20/1584-13","20/1584",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"W","MODERATE","OVERCAST",NA,"WHITE_CAPS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2020-10-13 10:50:00,0.027,"200","Validated","Routine","TP (g/m^3)","g/m^3","20/1750-13","20/1750",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NW","LIGHT","RAIN",NA,"CHOPPY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2020-11-17 10:30:00,0.022,"200","Validated","Routine","TP (g/m^3)","g/m^3","20/2059-13","20/2059",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SW","LIGHT","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2020-12-15 11:25:00,0.018,"200","Validated","Routine","TP (g/m^3)","g/m^3","20/2352-13","20/2352",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"N","LIGHT","OVERCAST",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2021-01-19 10:50:00,0.018,"400","Validated","Routine","TP (g/m^3)","g/m^3","21/0098-13","21/0098",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NW","GENTLE","SHOWERS",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2021-02-16 11:50:00,0.016,"600","Validated","Routine","TP (g/m^3)","g/m^3","21/0364-13","21/0364",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,"<p>Only 1 secchi cast at each site</p> ",NA,0,NA,NA,"S","GENTLE","RAIN",NA,"CHOPPY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2021-03-16,0.017,"400","Validated","Routine","TP (g/m^3)","g/m^3","21/0655-13","21/0655",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2021-04-21 10:45:00,0.0142,"600","Validated","Routine","TP (g/m^3)","g/m^3","21/0826-13","21/0826",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,"LIGHT","OVERCAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2021-05-18 13:20:00,0.0152,"600","Validated","Routine","TP (g/m^3)","g/m^3","21/1069-13","21/1069",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"W","STRONG","OVERCAST",NA,"WHITE_CAPS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2021-06-15 12:00:00,0.0328,"600","Validated","Routine","TP (g/m^3)","g/m^3","21/1251-13","21/1251",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,"LIGHT","RAIN",NA,"CHOPPY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2021-07-20 13:00:00,0.0417,"600","Validated","Routine","TP (g/m^3)","g/m^3","21/1500-13","21/1500",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,"LIGHT","PARTLY_CLOUDY",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2021-08-17 11:25:00,0.0365,"600","Validated","Routine","TP (g/m^3)","g/m^3","21/1699-13","21/1699",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,"MODERATE","OVERCAST",NA,"CHOPPY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2021-09-14,0.0317,"600","Validated","Routine","TP (g/m^3)","g/m^3","21/1842-13","21/1842",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2021-10-19,0.0293,"600","Validated","Routine","TP (g/m^3)","g/m^3","21/2066-13","21/2066",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2021-11-16 10:50:00,0.0244,"400","Validated","Routine","TP (g/m^3)","g/m^3","21/2320-13","21/2320",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2021-12-14 11:00:00,0.0205,"600","Validated","Routine","TP (g/m^3)","g/m^3","21/2607-13","21/2607",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2022-01-18 12:00:01,0.0191,"400","Validated","Routine","TP (g/m^3)","g/m^3","22/0079-13","22/0079",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2022-02-15 12:00:00,0.0192,"600","Validated","Routine","TP (g/m^3)","g/m^3","22/0344-13","22/0344",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2022-03-15 12:15:00,0.0161,"400","Validated","Routine","TP (g/m^3)","g/m^3","22/0758-13","22/0758",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2022-04-19 13:05:01,0.0171,"400","Validated","Routine","TP (g/m^3)","g/m^3","22/0992-13","22/0992",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NE","GENTLE","RAIN",NA,"CHOPPY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2022-05-17 10:50:01,0.0139,"600","Validated","Routine","TP (g/m^3)","g/m^3","22/1161-13","22/1161",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"W","LIGHT","SHOWERS",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2022-06-20 12:30:00,0.0389,"600","Validated","Routine","TP (g/m^3)","g/m^3","22/1391-13","22/1391",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SE","MODERATE","OVERCAST",NA,"CHOPPY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2022-07-19 13:01:00,0.0408,"600","Validated","Routine","TP (g/m^3)","g/m^3","22/1580-13","22/1580",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NE","MODERATE","RAIN",NA,"CHOPPY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2022-08-15 13:40:00,0.0383,"600","Validated","Routine","TP (g/m^3)","g/m^3","22/1748-13","22/1748",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"W","LIGHT","PARTLY_CLOUDY",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2022-09-20 12:13:01,0.0319,"600","Validated","Routine","TP (g/m^3)","g/m^3","22/1979-12","22/1979",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"N","LIGHT","OVERCAST",NA,"CHOPPY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2022-10-18 12:10:01,0.0216,"400","Validated","Routine","TP (g/m^3)","g/m^3","22/2150-12","22/2150",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"SE","GENTLE","OVERCAST",NA,"CHOPPY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2022-11-15 13:00:00,0.0141,"600","Validated","Routine","TP (g/m^3)","g/m^3","22/2437-12","22/2437",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"W","LIGHT","SHOWERS",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2022-12-13 12:25:01,0.0145,"600","Validated","Routine","TP (g/m^3)","g/m^3","22/2706-12","22/2706",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NE","GENTLE","SHOWERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2023-01-17 00:00:01,0.0117,"400","Validated","Routine","TP (g/m^3)","g/m^3","23/0094-12","23/0094",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"E","GENTLE","PARTLY_CLOUDY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2023-02-22 12:00:00,0.0148,"600","Validated","Routine","TP (g/m^3)","g/m^3","23/0356-12","23/0356",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"NW","LIGHT","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GL051366_INT","Lake Rotoiti at Site 4 (Integrated)",2023-03-14 10:52:01,0.0154,"400","Validated","Routine","TP (g/m^3)","g/m^3","23/0806-12","23/0806",0.00100000004749745,0,"APHA 4500-P J",NA,"BoPRC",NA,NA,NA,NA,NA,0,NA,NA,"S","LIGHT","FINE",NA,"CALM",NA,NA,NA,NA,NA,NA,NA,NA,NA
